image,text,category,layout,difficulty,split,group_id,state,district,series,registration,separator,font,background,header_text,render_sha256
images/plate_000024.jpg,एनएल 76 के 2907,devanagari_letters_ascii_digits,one_line,difficult,train,NL-76-K-2907,NL,76,K,2907, ,ITF Devanagari 5,white,,b304551f08c19d6445eca5ae479897a1529cc082258403e38dd0877ee886516f
images/plate_000025.jpg,ओडी९०JU3456,mixed_script,one_line,medium,train,OD-90-JU-3456,OD,90,JU,3456,,Arial Unicode,yellow,,be7f61f428d0d935022fbe2342793dae11ee4d00551bfb3bd249e36786c9af6d
images/plate_000026.jpg,PB 10 HI 6558,latin_only,one_line,medium,train,PB-10-HI-6558,PB,10,HI,6558, ,Devanagari Sangam MN 0,white,,a07d6463e3cecb2d5a7c8c473eee59ef5b9afed937bb9cfe86be74ed17eb460d
images/plate_000027.jpg,पीवाई ४५ एलसी ८७४६,devanagari_only,two_line,clean,train,PY-45-LC-8746,PY,45,LC,8746, ,Devanagari Sangam MN 1,white,,c5f6b570ecd1fde7b5283510cd9f58f92ce052091485a71e6e533db4a6ee800e
images/plate_000028.jpg,RJ ९४ IO ०१७६,latin_letters_devanagari_digits,two_line,clean,train,RJ-94-IO-0176,RJ,94,IO,0176, ,Devanagari MT 0,white,,53f2329aea164cf351398c46749224c5eb7221b1be6f6228a74f2ca8be2f5f80
images/plate_000029.jpg,एसके 17 ओआई 5392,devanagari_letters_ascii_digits,two_line,medium,train,SK-17-OI-5392,SK,17,OI,5392, ,Devanagari MT 1,white,,3ba12dcf215b1b6fd3c4eb794c5b52b5ab6305fc2aa10e474afa23f343cd2490
images/plate_000030.jpg,टीएन६९MH4134,mixed_script,one_line,clean,train,TN-69-MH-4134,TN,69,MH,4134,,ITF Devanagari 0,yellow,,b750538cbe0977ebac68f112528dfe0e8ecb9bf2e978f77c4ffb5b41771aa3d4
images/plate_000031.jpg,TR62VQ6656,latin_only,one_line,medium,train,TR-62-VQ-6656,TR,62,VQ,6656,,ITF Devanagari 2,white,,bd1b771eb4a808629cf17a16d857d4ed5fc48e7d6d6c04b3ca5eae7e032078ed
images/plate_000032.jpg,टीएस५४एलएच१९४६,devanagari_only,header_registration,medium,train,TS-54-LH-1946,TS,54,LH,1946,,ITF Devanagari 5,white,महाराष्ट्राची शान,6f7c979f6851976b94fdd467171a2cdbc66c61d63d222144501e739e569e2708
images/plate_000033.jpg,UK ६२ GM ३६१८,latin_letters_devanagari_digits,one_line,clean,train,UK-62-GM-3618,UK,62,GM,3618, ,Arial Unicode,white,,8cc674512da7b6762f3c60f7f18d1eeb5220e47c28c7b378bb01d89ade2e6778
images/plate_000034.jpg,यूपी 57 बी 9609,devanagari_letters_ascii_digits,two_line,medium,val,UP-57-B-9609,UP,57,B,9609, ,Devanagari Sangam MN 0,yellow,,aed84e6856fa4129d89816766d834178fbd38afda36ac628bf6c01ed8b67d1d3
images/plate_000035.jpg,डब्ल्यूबी ०५ EE 4568,mixed_script,one_line,difficult,train,WB-05-EE-4568,WB,05,EE,4568, ,Devanagari Sangam MN 1,white,,8b23e7451cb71ff2f953d31433f16e5a2567b74c69c8e6f2b9ea57e4a7576e5a
images/plate_000036.jpg,AN 82 SU 2999,latin_only,two_line,clean,train,AN-82-SU-2999,AN,82,SU,2999, ,Devanagari MT 0,white,,b6e51e83a7fdd9bb51495905c8b94ce6f764b3ba14cda882921a94f918c01d00
images/plate_000037.jpg,एपी१२डीक्यू९५१०,devanagari_only,one_line,clean,train,AP-12-DQ-9510,AP,12,DQ,9510,,Devanagari MT 1,yellow,,4bd36204d50eaf478a5e27c9570c69f22e63f14b8b98ce5ad68086a7a4560439
images/plate_000038.jpg,AR २३ C ३६२१,latin_letters_devanagari_digits,two_line,clean,train,AR-23-C-3621,AR,23,C,3621, ,ITF Devanagari 0,white,,93bd824b1a08126cf2fad303101660fc7d21e8f5a06ed14e4aea707c39528683
images/plate_000039.jpg,एएस 61 डब्ल्यूवाई 7576,devanagari_letters_ascii_digits,header_registration,medium,train,AS-61-WY-7576,AS,61,WY,7576, ,ITF Devanagari 2,white,महाराष्ट्र,2b1cd396f722d998d1ce5d788fa0eabb51a1d9ebdcd48601c01a45a3bc9cf26d
images/plate_000040.jpg,बीआर 61 JH ४६१३,mixed_script,one_line,clean,train,BR-61-JH-4613,BR,61,JH,4613, ,ITF Devanagari 5,white,,d6d92a6c51cb729a8e429cdfd0450d2906ea14dbbf847c78010073b975d71c9b
images/plate_000041.jpg,CG 27 ZN 9085,latin_only,header_registration,medium,train,CG-27-ZN-9085,CG,27,ZN,9085, ,Arial Unicode,white,भारत,3f964d9c2c1894b4e33b5332e4c618b91173780655552404e03784081f0b38f3
images/plate_000042.jpg,सीएच३२एबी४१९१,devanagari_only,one_line,medium,train,CH-32-AB-4191,CH,32,AB,4191,,Devanagari Sangam MN 0,yellow,,0a773f1ece367ce20415c44f00ea7b2d55fcb5b26a9f7275734e5f055ec5bc76
images/plate_000043.jpg,DD०२T१७५४,latin_letters_devanagari_digits,one_line,clean,train,DD-02-T-1754,DD,02,T,1754,,Devanagari Sangam MN 1,white,,8b836c153933e7955228a6d5ebf59ca9ff03d112a54c3de72d5f422b745e5d15
images/plate_000044.jpg,डीएल67यू0245,devanagari_letters_ascii_digits,one_line,clean,train,DL-67-U-0245,DL,67,U,0245,,Devanagari MT 0,yellow,,5ff38c44834a73fba6a9ac89a69e648f59d0609dd81d2fa052533adcd5d117a6
images/plate_000045.jpg,जीए 51 C ३९८१,mixed_script,one_line,clean,val,GA-51-C-3981,GA,51,C,3981, ,Devanagari MT 1,yellow,,860b3f4e83c0496256e4d3ee5ba897e26a876e5317fea0fabc872b05b604ad03
images/plate_000046.jpg,GJ-20-JV-1643,latin_only,one_line,medium,train,GJ-20-JV-1643,GJ,20,JV,1643,-,ITF Devanagari 0,white,,d387441f92e48040abfa8e7f84622f92fbdce3878ea23df97f7c8b8d4a183998
images/plate_000047.jpg,एचपी ८७ टीई ३१४९,devanagari_only,one_line,difficult,train,HP-87-TE-3149,HP,87,TE,3149, ,ITF Devanagari 2,yellow,,2f573064df9004204793894d09b5c26eff11c2a9583b0ca58c939ff1066bf1e5
images/plate_000048.jpg,HR ९४ KH ०२७४,latin_letters_devanagari_digits,two_line,difficult,train,HR-94-KH-0274,HR,94,KH,0274, ,ITF Devanagari 5,white,,d1a631cec5957727acf0f16f53b659ac1aa3e8100b17041286635039b1b74faa
images/plate_000049.jpg,जेएच 99 सीएच 2445,devanagari_letters_ascii_digits,two_line,medium,train,JH-99-CH-2445,JH,99,CH,2445, ,Arial Unicode,white,,5913dd50d52a167cec751f272f779d5b18cd6af762b19ccf66d1e9ff96d93353
images/plate_000050.jpg,जेके62OA८५३२,mixed_script,two_line,clean,train,JK-62-OA-8532,JK,62,OA,8532,,Devanagari Sangam MN 0,yellow,,df6f4a20dbb8806b8e97436b68e393b4b0d6c9cf63cb42ca8e7d9df9971c5b27
images/plate_000051.jpg,KA64JU7011,latin_only,header_registration,difficult,val,KA-64-JU-7011,KA,64,JU,7011,,Devanagari Sangam MN 1,white,INDIA,925bfda5a0f18185c8f9a14d969c8916927bf28729afd3e545aca99d278ccf16
images/plate_000052.jpg,केएल-७८-जेजी-६५४५,devanagari_only,header_registration,medium,train,KL-78-JG-6545,KL,78,JG,6545,-,Devanagari MT 0,white,महाराष्ट्र,af5eacf2420e292e639fc4f984ee3d849006729efc8fe5852b7ac9c6ca4ce9e8
images/plate_000053.jpg,LA५१HW२५०३,latin_letters_devanagari_digits,one_line,medium,train,LA-51-HW-2503,LA,51,HW,2503,,Devanagari MT 1,white,,5032d221976c758a645a3f2df409ac9e543cec91cc27ab7b0cc851251376944f
images/plate_000054.jpg,एलडी 66 एचजे 3774,devanagari_letters_ascii_digits,header_registration,difficult,train,LD-66-HJ-3774,LD,66,HJ,3774, ,ITF Devanagari 0,white,परिवहन,744dce8f901801fa077b1a9ee78d1bd3c5a936bf6ae696dffda7225dd96b773d
images/plate_000055.jpg,MH-०७-एफबी-6670,mixed_script,one_line,medium,train,MH-07-FB-6670,MH,07,FB,6670,-,ITF Devanagari 2,white,,2442696c340df42121b79b5529cf954d9eb99a1b1d8d0b63e040703150d16502
images/plate_000056.jpg,ML 68 IS 9807,latin_only,one_line,clean,train,ML-68-IS-9807,ML,68,IS,9807, ,ITF Devanagari 5,white,,60cdcbdae98aea4a13395d56c7fd745334f3bbb567221fdc3472b8be98f2f7b6
images/plate_000057.jpg,एमएन-१८-एसएन-९७९५,devanagari_only,one_line,medium,train,MN-18-SN-9795,MN,18,SN,9795,-,Arial Unicode,white,,e45c14be2af26f1f1b8f11d4175b2ac9f11943ef15be68a26debc9e4c2d13ac7
images/plate_000058.jpg,MP-११-FA-०९४२,latin_letters_devanagari_digits,header_registration,difficult,train,MP-11-FA-0942,MP,11,FA,0942,-,Devanagari Sangam MN 0,yellow,भारत,e63bbcec25385ce6d4e9c08096cfc5f74536ccaf379968002e6ed878552c2592
images/plate_000059.jpg,एमज़ेड 98 पीएफ 8004,devanagari_letters_ascii_digits,one_line,medium,train,MZ-98-PF-8004,MZ,98,PF,8004, ,Devanagari Sangam MN 1,white,,99d23f5e43847a0638a27abe679ce1051c222c0715a3aaa2c20775a2ca89bdde
images/plate_000060.jpg,NL २१ जीएक्स 2748,mixed_script,header_registration,clean,train,NL-21-GX-2748,NL,21,GX,2748, ,Devanagari MT 0,yellow,भारत सरकार,92f593168992442bba60ab4057e55ffd467ea6da7331c8904ef59dba5e1758d5
images/plate_000061.jpg,OD 86 EK 5490,latin_only,two_line,clean,train,OD-86-EK-5490,OD,86,EK,5490, ,Devanagari MT 1,yellow,,a62b2fb95232ae1b138f36a12fa2cef82f0a99f91ec7d04b56dcb15dfa262952
images/plate_000062.jpg,पीबी ९० टीवी १८९७,devanagari_only,header_registration,clean,train,PB-90-TV-1897,PB,90,TV,1897, ,ITF Devanagari 0,white,महाराष्ट्राची शान,2e5d020e7e07c9404a20dabc212379556ccd3f4bdf75be6ecd195be231f0155b
images/plate_000063.jpg,PY४५LP५८०६,latin_letters_devanagari_digits,one_line,medium,train,PY-45-LP-5806,PY,45,LP,5806,,ITF Devanagari 2,white,,148829c26692d1e0773bae48ca110d48a247c420c9c48cfa598a95db92dbf9d7
images/plate_000064.jpg,आरजे 42 डीएफ 6933,devanagari_letters_ascii_digits,one_line,clean,train,RJ-42-DF-6933,RJ,42,DF,6933, ,ITF Devanagari 5,white,,04bc34ca19e042c9b35b32e137631342791e5e11a03a3c1e48f4f127501ad4ec
images/plate_000065.jpg,एसके 89 NL ४९१८,mixed_script,one_line,clean,val,SK-89-NL-4918,SK,89,NL,4918, ,Arial Unicode,white,,47c918d6f38a1ab4d1e342742bf9b09a458363b786819151b03eef45a807f520
images/plate_000066.jpg,TN74IQ5464,latin_only,one_line,medium,train,TN-74-IQ-5464,TN,74,IQ,5464,,Devanagari Sangam MN 0,white,,36e3d7624c4b1ed179fa849ac3756ac399ef49ec2ab0b2396fbb6b9f4a052456
images/plate_000067.jpg,टीआर ९४ बीजी ६७६२,devanagari_only,two_line,clean,train,TR-94-BG-6762,TR,94,BG,6762, ,Devanagari Sangam MN 1,white,,6d922d02aed6c573e4885c33705170dbb2100342048c5e4ecf36e97f52a1859f
images/plate_000068.jpg,TS३८OU५५६४,latin_letters_devanagari_digits,two_line,clean,train,TS-38-OU-5564,TS,38,OU,5564,,Devanagari MT 0,yellow,,1becb53c71c6e3050bd1a2460926fd8d9ad93eeebca3fac5663b2a4873fe93ca
images/plate_000069.jpg,यूके-69-जीके-1755,devanagari_letters_ascii_digits,header_registration,medium,train,UK-69-GK-1755,UK,69,GK,1755,-,Devanagari MT 1,white,महाराष्ट्राची शान,78ab62b14895eaae7f5b0269a7ee8f3f34ec614326ce7de506ccf352c89dc615
images/plate_000070.jpg,UP-५२-पीएच-५१९९,mixed_script,two_line,clean,train,UP-52-PH-5199,UP,52,PH,5199,-,ITF Devanagari 0,white,,0365dfcbf64f4c26179388faced0aadd9f9084f459db1400ef8d4f09a4a24823
images/plate_000071.jpg,WB-17-FD-0650,latin_only,one_line,difficult,train,WB-17-FD-0650,WB,17,FD,0650,-,ITF Devanagari 2,white,,3f520449387e40692873b235f2dffc5cbb160e6a4903839c81bf2ba9f991a330
images/plate_000072.jpg,एएन ५० एल ८३६०,devanagari_only,one_line,clean,train,AN-50-L-8360,AN,50,L,8360, ,ITF Devanagari 5,yellow,,db39a3fccf30ca993b16115c6b53f2745ad1f21207f05320c364e99ba025702c
images/plate_000073.jpg,AP९३IQ१७५६,latin_letters_devanagari_digits,one_line,clean,train,AP-93-IQ-1756,AP,93,IQ,1756,,Arial Unicode,yellow,,101261197f2030f669d350f59c434109728685f8f15f2f0ab3675259aba139c7
images/plate_000074.jpg,एआर 89 एयू 9562,devanagari_letters_ascii_digits,two_line,difficult,train,AR-89-AU-9562,AR,89,AU,9562, ,Devanagari Sangam MN 0,white,,fe63f5c8960ec764fa1a5b5338170d3dc1000493139706ee4635bcd6ffaccfdd
images/plate_000075.jpg,AS ४४ जी ६९६४,mixed_script,two_line,clean,train,AS-44-G-6964,AS,44,G,6964, ,Devanagari Sangam MN 1,white,,ce4002d7550b6b38be668d7c90107528479870025c33c8a5a3574f1844c05440
images/plate_000076.jpg,BR 09 QD 9667,latin_only,one_line,difficult,train,BR-09-QD-9667,BR,09,QD,9667, ,Devanagari MT 0,white,,ab34769443c676de7f7eda48ee72e2178d4d7f24ebb6d6f63f45249511075308
images/plate_000077.jpg,सीजी ३६ एनपी ०४१४,devanagari_only,one_line,medium,train,CG-36-NP-0414,CG,36,NP,0414, ,Devanagari MT 1,yellow,,f0495faea0dd46b73fd7377b606cf79923392f7a91ee43c17adf13012590610b
images/plate_000078.jpg,CH ३३ I ०३७९,latin_letters_devanagari_digits,one_line,clean,val,CH-33-I-0379,CH,33,I,0379, ,ITF Devanagari 0,white,,a99ad8e3db8ee2641a5b1e78965476fa5224bda390b5439b63face213a2a5d88
images/plate_000079.jpg,डीडी39वाईएम9321,devanagari_letters_ascii_digits,one_line,medium,val,DD-39-YM-9321,DD,39,YM,9321,,ITF Devanagari 2,white,,3fc95d02d9a6faa94c5db938dd37ca59dc393f31bc365c82d8497ae25f523212
images/plate_000080.jpg,DL-१५-एफज़ेड-१६७२,mixed_script,header_registration,medium,train,DL-15-FZ-1672,DL,15,FZ,1672,-,ITF Devanagari 5,white,महाराष्ट्राची शान,6660c4049e3c07c5a098e6f1929bafaca58f30160e0bf1801251e93e56539654
images/plate_000081.jpg,GA-52-G-1173,latin_only,header_registration,medium,train,GA-52-G-1173,GA,52,G,1173,-,Arial Unicode,yellow,भारत सरकार,3b8e8b20b098bfdba47f4373452a986e5c0bced8a5469d1cd882b639af8aa6cc
images/plate_000082.jpg,जीजे-५८-एनएच-४१०८,devanagari_only,one_line,difficult,train,GJ-58-NH-4108,GJ,58,NH,4108,-,Devanagari Sangam MN 0,white,,6af8a42ba5e9bf251aa657a9ada17b833ae84936f29fe0d379d174ee7918b109
images/plate_000083.jpg,HP ०१ AW १८८०,latin_letters_devanagari_digits,one_line,clean,train,HP-01-AW-1880,HP,01,AW,1880, ,Devanagari Sangam MN 1,white,,3cbda062dbf136de1d72943ca0fc33dd1c03bafa43f08cf93ff632c1498775c9
images/plate_000084.jpg,एचआर38डीबी2463,devanagari_letters_ascii_digits,two_line,medium,train,HR-38-DB-2463,HR,38,DB,2463,,Devanagari MT 0,yellow,,3413ac1e41a5c0f6412d550e5d5e73951edc0e4a93584c0bcf856b1da8986b76
images/plate_000085.jpg,जेएच ६२ D 4276,mixed_script,one_line,difficult,train,JH-62-D-4276,JH,62,D,4276, ,Devanagari MT 1,yellow,,f334c5e8c9400122d3ddbd6861e510e774c2e8aac6973ed04ecbcf50b1ebb8d3
images/plate_000086.jpg,JK 33 GQ 0522,latin_only,two_line,medium,train,JK-33-GQ-0522,JK,33,GQ,0522, ,ITF Devanagari 0,white,,f2a8bda121454b1a56a02ec5261c6494816f70efa393feb41d2d8c7460388b50
images/plate_000087.jpg,केए६२ओएम८३९८,devanagari_only,two_line,clean,train,KA-62-OM-8398,KA,62,OM,8398,,ITF Devanagari 2,white,,43e82b592f042de2b8f59ee2e67f8d3ea4bca799e902df77299f4dbd67a7aca0
images/plate_000088.jpg,KL२०ZQ६१८०,latin_letters_devanagari_digits,two_line,medium,train,KL-20-ZQ-6180,KL,20,ZQ,6180,,ITF Devanagari 5,yellow,,c48ff77773fbe96f98447d6d0b796ee99ede25381477e938f85680d7cc43d670
images/plate_000089.jpg,एलए64ज़ेडएन2267,devanagari_letters_ascii_digits,one_line,medium,train,LA-64-ZN-2267,LA,64,ZN,2267,,Arial Unicode,white,,032d486b24c93ba18c354e8202dd5bf96c11b66b8d0293cc793b686189b51df0
images/plate_000090.jpg,LD ४१ डीवाई ८८५७,mixed_script,two_line,medium,train,LD-41-DY-8857,LD,41,DY,8857, ,Devanagari Sangam MN 0,white,,09fb86af7c1974ba2492a4ac553776b31b22ba837b85988b761f9a835d415a16
images/plate_000091.jpg,MH-26-S-3095,latin_only,one_line,clean,train,MH-26-S-3095,MH,26,S,3095,-,Devanagari Sangam MN 1,white,,8164a6bb7501fbcc8130e1dc8100dfc8ea4ecb03289600d52c6999b3ff3d3d6b
images/plate_000092.jpg,एमएल १४ जीटी ३७९०,devanagari_only,one_line,medium,train,ML-14-GT-3790,ML,14,GT,3790, ,Devanagari MT 0,white,,a66a446997f26afbb092b5685b954da0df2bde06fa85fb2dd91cd6463d8edb54
images/plate_000093.jpg,MN-७८-ZL-४५९३,latin_letters_devanagari_digits,one_line,difficult,train,MN-78-ZL-4593,MN,78,ZL,4593,-,Devanagari MT 1,white,,e442c9f15ce872fc034769e82b7380abd35cc72179cd415645a90330012ee8cf
images/plate_000094.jpg,एमपी 81 बीडी 9530,devanagari_letters_ascii_digits,one_line,difficult,train,MP-81-BD-9530,MP,81,BD,9530, ,ITF Devanagari 0,white,,301693a1bfc5d11a0f2ab955ee24935ebad66bcc0002528bd73f82254b2886d4
images/plate_000095.jpg,MZ ३८ ज़ेडके 2413,mixed_script,one_line,clean,train,MZ-38-ZK-2413,MZ,38,ZK,2413, ,ITF Devanagari 2,white,,1999ff8ae9e925d07761404230e722a40d3015ecc02ee100c2dfa5a8774b74f6
images/plate_000096.jpg,NL 07 RU 3651,latin_only,two_line,medium,train,NL-07-RU-3651,NL,07,RU,3651, ,ITF Devanagari 5,white,,d128f318cb879a8eee73a6185cdb541f26347d06d62eb4a81489fbbef6aefbac
images/plate_000097.jpg,ओडी३६डीजे७५६२,devanagari_only,header_registration,clean,train,OD-36-DJ-7562,OD,36,DJ,7562,,Arial Unicode,yellow,भारत सरकार,a2f541f8308eff43160635da58f3a52511618fdc5ea102786ee29d03e16480b6
images/plate_000098.jpg,PB-३४-OE-९३३५,latin_letters_devanagari_digits,one_line,clean,train,PB-34-OE-9335,PB,34,OE,9335,-,Devanagari Sangam MN 0,yellow,,34b06962b26c7f072144bb9c9bac927adb3cea8904abb0f12af87b6e0f7e613e
images/plate_000099.jpg,पीवाई-52-यूक्यू-6508,devanagari_letters_ascii_digits,one_line,difficult,train,PY-52-UQ-6508,PY,52,UQ,6508,-,Devanagari Sangam MN 1,white,,369ee27e44e7af864246c7108d8b0a57731c883aa102eb2d8f943a73f9de2025
images/plate_000100.jpg,RJ-३६-एफई-0188,mixed_script,two_line,clean,train,RJ-36-FE-0188,RJ,36,FE,0188,-,Devanagari MT 0,white,,ae7a88b879d84a49be4fdcd56b38d2163f71ad021d791133db5c44f1c1dea477
images/plate_000101.jpg,SK 23 CU 0911,latin_only,two_line,difficult,train,SK-23-CU-0911,SK,23,CU,0911, ,Devanagari MT 1,white,,ca1cc439c7385a65d0477494d10c22df94fa7fdb7cff529ff6d39ffef8c09fc0
images/plate_000102.jpg,टीएन-८९-डीक्यू-४२०१,devanagari_only,one_line,medium,val,TN-89-DQ-4201,TN,89,DQ,4201,-,ITF Devanagari 0,white,,6aac744c999fd4db17e840a8c6d74c145783e113dbe573e9b4d118ccf5cd7fef
images/plate_000103.jpg,TR-८३-KP-०२३२,latin_letters_devanagari_digits,one_line,clean,train,TR-83-KP-0232,TR,83,KP,0232,-,ITF Devanagari 2,white,,7888823338df8e6712666913957f322a9ca143cbb1c0bb98363d88a31528dc24
images/plate_000104.jpg,टीएस-06-वीके-1061,devanagari_letters_ascii_digits,two_line,clean,train,TS-06-VK-1061,TS,06,VK,1061,-,ITF Devanagari 5,white,,d5177c173954c76d91c97843b5856a9a43ce956d55f7f93bfffc0d950be4c88b
images/plate_000105.jpg,UK९७एचयू५७३७,mixed_script,two_line,difficult,train,UK-97-HU-5737,UK,97,HU,5737,,Arial Unicode,white,,8299153d562875205fb4f6c34a50917b36b12ab6963a75f5ea69dcd2a60a8741
images/plate_000106.jpg,UP 31 VX 7081,latin_only,two_line,difficult,train,UP-31-VX-7081,UP,31,VX,7081, ,Devanagari Sangam MN 0,white,,b625e51ae0200b0ae09564d59cb5b136e34fc79cf64fbad3c06da05ca5f0faa4
images/plate_000107.jpg,डब्ल्यूबी३५एफवी६२६१,devanagari_only,one_line,medium,val,WB-35-FV-6261,WB,35,FV,6261,,Devanagari Sangam MN 1,white,,19b3ce41ff206ed3dfb0ed6b7588efcecabc5020fe18a02cbd30e6731d3587f5
images/plate_000108.jpg,AN ६६ BZ ५६७८,latin_letters_devanagari_digits,one_line,clean,train,AN-66-BZ-5678,AN,66,BZ,5678, ,Devanagari MT 0,white,,689d684aebada46181b0b51e3a02b0333f32e8fae479598cecff9fa25f3e5cc1
images/plate_000109.jpg,एपी40डब्ल्यूज़ेड8762,devanagari_letters_ascii_digits,one_line,clean,val,AP-40-WZ-8762,AP,40,WZ,8762,,Devanagari MT 1,white,,6303b85c8bf068db5a7971e64398fd024d5329bf249b9d201f18773a9c538a8d
